ownerid,parcelid,name,address1,address2,city,StateCode,PostalCode,CountryCode,DateAcquired,OwnDoc,SalePrice,Status,Instrument,InstrumentType,url,sortdate
7609805,310579,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609808,310582,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609811,310585,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609816,310588,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609824,310594,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609830,310597,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609833,310600,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609836,310603,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609839,310606,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609842,310609,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609845,310612,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609849,310615,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609853,310618,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609856,310621,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609860,310624,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609868,310627,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7609876,310630,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7640028,310591,O.I.C BRIDGEWATER,120 DONELSON PK,,NASHVILLE,TN,37214,US,11/22/05,MA-20051122 0141076,,Active,MA-20051122 0141076,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511220141076,1.13E+12
7598631,307736,O.I.C ROYAL PROPERTY MANAGEMENT,1047 KENDRA'S RUN C/O KRISTEN LAKE,,GALLATIN,TN,37066,US,11/17/05,MA-20050817 0097684,515000,Active,MA-20050817 0097684,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508170097684,1.13E+12
7925061,308107,O.I.C. ROSEMONTE TOWNHOMES,2180 W SR 434 STE 5000 C/O SENTRY MNGT INC.,,LONGWOOD,FL,32779,US,11/17/05,MA-20051117 0138877,0,Active,MA-20051117 0138877,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511170138877,1.13E+12
7635086,352544,O.I.C. CHAPEL AVENUE TOWNHOMES,608 WATERWAY CT,,NASHVILLE,TN,37221,US,11/15/05,MA-20060210 0016694,180000,Active,MA-20060210 0016694,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200602100016694,1.13E+12
7639140,359881,O.I.C. CANTRELL TOWNHOMES,700 CANTRELL AV,,NASHVILLE,TN,37215,US,11/14/05,MA-20051114 0137462,,Active,MA-20051114 0137462,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511140137462,1.13E+12
7717909,306208,O.I.C. MORGAN PARK PLACE,707 MONROE ST C/O HARRY LAWRENCE,,NASHVILLE,TN,37208,US,11/10/05,MA-20051110 0136248,,Inactive,MA-20051110 0136248,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511100136248,1.13E+12
7935941,306207,O.I.C. MORGAN PARK PLACE,707 MONROE ST C/O HARRY LAWRENCE,,NASHVILLE,TN,37208,US,11/10/05,MA-20051110 0136248,,Inactive,MA-20051110 0136248,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511100136248,1.13E+12
7610048,310974,O.I.C. HARDING HEIGHTS CONDOMINIUMS,P O BOX 50981,,NASHVILLE,TN,37205,US,11/1/05,MA-20051108 0135294,,Active,MA-20051108 0135294,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511080135294,1.13E+12
7607045,309800,O.I.C.3308 ELKINS AVENUE CONDO,3401 DAKOTA AV,,NASHVILLE,TN,37209,US,10/31/05,MA-20051101 0132031,,Active,MA-20051101 0132031,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511010132031,1.13E+12
7609392,310892,O.I.C. BELMONT LOFTS,242 CHURCH ST STE 1506,,NASHVILLE,TN,37219,US,10/27/05,MA-20051028 0130475,,Active,MA-20051028 0130475,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510280130475,1.13E+12
7617763,350690,O.I.C. BURTON TOWNHOMES,1339 BURTON VALLEY RD,,NASHVILLE,TN,37215,US,10/27/05,MA-20051109 0135654,,Active,MA-20051109 0135654,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511090135654,1.13E+12
7623239,351631,O.I.C. HOMEOWNERS ASSOC LONE OAK CIRCLE,9028 MAYFIELD CT,,BRENTWOOD,TN,37027,US,10/25/05,MA-20051027 0129923,,Active,MA-20051027 0129923,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510270129923,1.13E+12
7883914,403403,O.I.C. VILLAS AT RANSOM PARK,P O BOX 159356,,NASHVILLE,TN,37217,US,10/24/05,MA-20051025 0128829,,Active,MA-20051025 0128829,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510250128829,1.13E+12
7942925,309116,O.I.C. VILLAS AT RANSOM PARK,P O BOX 159356,,NASHVILLE,TN,37217,US,10/24/05,MA-20051025 0128829,,Active,MA-20051025 0128829,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510250128829,1.13E+12
7599611,307988,O.I.C. 4602 WYOMING CONDO,4602 WYOMING AVENUE,,NASHVILLE,TN,37209,US,10/14/05,MA-20051018 0125634,,Active,MA-20051018 0125634,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510180125634,1.13E+12
7610117,310140,O.I.C. BELLSHIRE TERRACE CONDOMINIUMS 1,109 HOLIDAY COURT STE B 5,,FRANKLIN,TN,37067,US,10/12/05,MA-20051208 0147658,,Active,MA-20051208 0147658,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200512080147658,1.13E+12
7722398,308786,O.I.C. BELLSHIRE TERRACETOWNHOMES,3333 ASPEN GROVE DR STE 150,,FRANKLIN,TN,37067,US,10/12/05,MA-20051013 0123591,,Active,MA-20051013 0123591,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510130123591,1.13E+12
7945297,347511,O.I.C. RIDGECREST AT RIVERWALK AMENDED,P O BOX 682504,,FRANKLIN,TN,37064,US,10/11/05,MA-20051028 0130749,,Active,MA-20051028 0130749,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510280130749,1.13E+12
7639231,359944,O.I.C. LEALAND LANE TOWNHOMES,4525 HARDING RD STE 200,,NASHVILLE,TN,37205,US,10/6/05,MA-20051006 0120664,,Active,MA-20051006 0120664,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510060120664,1.13E+12
7667702,365286,O.I.C. 37206 BUILDING,129 S 11TH ST,,NASHVILLE,TN,37206,US,10/6/05,MA-20051006 0120763,,Active,MA-20051006 0120763,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510060120763,1.13E+12
7607220,309937,O.I.C. CHESTERFIELD TOWNHOMES,P O BOX 40877,,NASHVILLE,TN,37204,US,10/3/05,MA-20051005 0120167,,Active,MA-20051005 0120167,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510050120167,1.13E+12
7610057,310983,O.I.C. SHADOW GLEN TOWNHOMES,5250 VIRGINIA WY # 155,,BRENTWOOD,TN,37027,US,10/3/05,MA-20051007 0121715,,Inactive,MA-20051007 0121715,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510070121715,1.13E+12
7653402,309802,OIC THE ENCLAVE AT HILLSBORO VILLAGE,8980 LAKES AT 610 DR STE 200,,HOUSTON,TX,77054,US,10/3/05,MA-20051005 0119789,,Inactive,MA-20051005 0119789,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510050119789,1.13E+12
7741397,309409,O.I.C. AMBROSE CONDO,209 6TH AV N,,NASHVILLE,TN,37219,US,10/3/05,MA-20051013 0123722,,Active,MA-20051013 0123722,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510130123722,1.13E+12
9151000,309941,O.I.C. WHITLAND WEST END,3610 WHITLAND AVE,,NASHVILLE,TN,37205,US,10/3/05,MA-20051003 0118701,0,Active,MA-20051003 0118701,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510030118701,1.13E+12
7649878,364883,O.I.C. KIRKWOOD TOWNHOMES,629 POST OAK DR,,BRENTWOOD,TN,37027,US,9/27/05,MA-20050927 0116155,,Active,MA-20050927 0116155,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509270116155,1.13E+12
7610427,310271,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/22/05,MA-20050923 0114369,,Active,MA-20050923 0114369,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114369,1.13E+12
7616142,310131,O.I.C. THE VILLAS AT CONCORD PLACE,370 MALLORY STATION STE 500 C/O CENTEX,,FRANKLIN,TN,37067,US,9/20/05,MA-20050922 0114218,,Inactive,MA-20050922 0114218,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509220114218,1.13E+12
7945201,363671,O.I.C. THE GRACIE PARK TOWNHOMES,3404 BENHAM AVE,,NASHVILLE,TN,37215,US,9/20/05,MA-20051109 0135780,,Active,MA-20051109 0135780,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200511090135780,1.13E+12
7610422,310266,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/16/05,MA-20050923 0114370,,Active,MA-20050923 0114370,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114370,1.13E+12
7610423,310267,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/16/05,MA-20050923 0114370,,Active,MA-20050923 0114370,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114370,1.13E+12
7610424,310268,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/16/05,MA-20050923 0114370,,Active,MA-20050923 0114370,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114370,1.13E+12
7610425,310269,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/16/05,MA-20050923 0114370,,Active,MA-20050923 0114370,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114370,1.13E+12
7610426,310270,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/16/05,MA-20050923 0114370,,Active,MA-20050923 0114370,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114370,1.13E+12
7610428,310272,O.I.C. KIRKWOOD GLEN,6211 BRIDLE WOOD LN,,BRENTWOOD,TN,37027,US,9/16/05,MA-20050923 0114370,,Active,MA-20050923 0114370,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509230114370,1.13E+12
7925015,307990,O.I.C. THE QUARTERS CONDOMINIUMS,415 CHURCH ST STE 100,,NASHVILLE,TN,37219,US,8/31/05,MA-20050902 0106149,,Active,MA-20050902 0106149,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200509020106149,1.13E+12
7592057,306092,O.I.C. 833 LYNNBROOK HOMEOWNERS ASSOCIATION,3618 WOODMONT BLVD,,NASHVILLE,TN,37215,US,8/18/05,MA-20050819 0098782,,Active,MA-20050819 0098782,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508190098782,1.12E+12
7597730,307536,O.I.C. DOMINION TOWNHOMES HOME OWNERS ASSOC,1407 CASON LN,,MURFREESBORO,TN,37128,US,8/18/05,MA-20050819 0009048,,Active,MA-20050819 0009048,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508190009048,1.12E+12
7945218,310068,O.I.C. BELMONT PARK TERRACE TOWNHOMES,4626 B BELMONT PARK TER,,NASHVILLE,TN,37215,US,8/18/05,MA-20050825 0102016,,Active,MA-20050825 0102016,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508250102016,1.12E+12
7648299,363983,O.I.C.FIFTH AVE TOWNHOMES,166 HICKS RD,,NASHVILLE,TN,37221,US,8/9/05,MA-20050809 0094006,,Active,MA-20050809 0094006,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508090094006,1.12E+12
7908001,307100,O.I.C. SYLVAN PARK CONDOMINIUMS,4711 WYOMING AVE,,NASHVILLE,TN,37209,US,8/9/05,MA-20050823 0100408,,Active,MA-20050823 0100408,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508230100408,1.12E+12
7614120,348025,O.I.C. BURTON VALLY TOWNHOMES,515 DEKEMONT LN,,BRENTWOOD,TN,37027,US,8/2/05,MA-20050802 0090510,,Active,MA-20050802 0090510,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508020090510,1.12E+12
7655031,306570,O.I.C GRAYMONT PARK,2000 RICHARD JONES RD STE 240,,NASHVILLE,TN,37215,US,8/2/05,MA-20050803 0090964,210000,Active,MA-20050803 0090964,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200508030090964,1.12E+12
7945228,307217,O.I.C. TRIMBLE PLACE TOWNHOMES,9028 MAYFIELD CT,,BRENTWOOD,TN,37027,US,7/13/05,MA-20050713 0081248,,Active,MA-20050713 0081248,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200507130081248,1.12E+12
7942534,306529,O.I.C. PARK WEST COURT,509 CLEMATIS DR,,NASHVILLE,TN,37205,US,7/12/05,MA-20050714 0081900,,Active,MA-20050714 0081900,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200507140081900,1.12E+12
7583333,304902,O.I.C. CLAYTON AVENUE CONDO,1208 CLAYTON AV C/O HOPE HALL,,NASHVILLE,TN,37212,US,7/11/05,MA-20050712 0080544,,Active,MA-20050712 0080544,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200507120080544,1.12E+12
7925022,304400,O.I.C. 3504 AMANDA AVENUE CONDOMINIUMS,4106 SNEED RD,,NASHVILLE,TN,37215,US,6/29/05,MA-20050715 0082376,,Active,MA-20050715 0082376,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200507150082376,1.12E+12
7602129,308336,O.I.C.  BARRINGTON PLACE,130 SEABOARD LN STE A 9,,FRANKLIN,TN,37067,US,6/28/05,MA-20051025 0128696,633333,Active,MA-20051025 0128696,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200510250128696,1.12E+12
7709649,363524,O.I.C. MIDTOWN LOFTS,5042 THOROUGHBRED LN STE 200,,BRENTWOOD,TN,37027,US,6/27/05,MA-20050630 0075478,,Active,MA-20050630 0075478,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200506300075478,1.12E+12
7572562,304160,O.I.C GEAR STREET CONDO,1820 WEST END AV C/O CAPTIAL B & T CO,,NASHVILLE,TN,37203,US,6/16/05,MA-20050621 0070831,,Active,MA-20050621 0070831,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200506210070831,1.12E+12
7942562,304184,O.I.C. WOODMONT CLOSE,2033 RICHARD JONES RD,,NASHVILLE,TN,37215,US,5/31/05,MA-20050531 0060897,,Active,MA-20050531 0060897,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505310060897,1.12E+12
8021740,421979,O.I.C. 2400 INGA STREET RESIDENCES,2400 IGNA ST,,NASHVILLE,TN,37206,US,5/31/05,MA-20160302 0019779,,Active,MA-20160302 0019779,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201603020019779,1.12E+12
7866802,305436,O.I.C. PAGE PERRY II AMENDED,1008A 32ND AV N,,NASHVILLE,TN,37208,US,5/27/05,MA-20050531 0060892,,Active,MA-20050531 0060892,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505310060892,1.12E+12
8019866,422349,O.I.C. 245 CLOVERNOOK DRIVE TOWNHOMES,245 A CLOVERNOOK DR,,NASHVILLE,TN,37210,US,5/27/05,MA-20160222 0016388,0,Active,MA-20160222 0016388,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201602220016388,1.12E+12
7585805,305398,O.I.C. MATERAL FETAL GROUP PLAZA CONDO,210 23RD AV N,,NASHVILLE,TN,37203,US,5/26/05,MA-20050531 0060900,,Inactive,MA-20050531 0060900,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505310060900,1.12E+12
7728779,309274,O.I.C. TULIP COVE TOWNHOMES,1700 HAYES ST STE 104 C/O MS DEVELOPMENT,,NASHVILLE,TN,37203,US,5/20/05,MA-20050525 0059119,,Active,MA-20050525 0059119,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505250059119,1.12E+12
7704510,303637,O.I.C. BRISTOL ON BROADWAY,325 SEABOARD LN STE 190,,FRANKLIN,TN,37067,US,5/17/05,MA-20050517 0055639,,Active,MA-20050517 0055639,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505170055639,1.12E+12
7572732,304168,O.I.C. HOPKINS AT GRAYBAR CONDOMINIUMS,1710 GRAYBAR LN,,NASHVILLE,TN,37215,US,5/10/05,MA-20050510 0052782,525000,Active,MA-20050510 0052782,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505100052782,1.12E+12
7637214,303937,O.I.C. VILLAGE HALL AMENDED,2033 RICHARD JONES RD,,NASHVILLE,TN,37215,US,5/10/05,MA-20050510 0052650,,Active,MA-20050510 0052650,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505100052650,1.12E+12
7648374,305883,O.I.C. WEDGEWOOD PARK,P O BOX 1892,,NASHVILLE,TN,37204,US,5/5/05,MA-20050510 0052804,400000,Active,MA-20050510 0052804,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505100052804,1.12E+12
7540054,303287,O.I.C. WOODMONT HILLS CONDO,P O BOX 2468,,BRENTWOOD,TN,37027,US,5/2/05,MA-20050502 0048549,,Active,MA-20050502 0048549,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505020048549,1.12E+12
7734084,302959,O.I.C. KRESS LOFTS,513 3RD AV S,,NASHVILLE,TN,37210,US,4/28/05,MA-20050429 0048067,0,Active,MA-20050429 0048067,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504290048067,1.11E+12
7925124,303386,O.I.C. WOODLAWN/NATCHEZ CONDOMINIUMS,5631 GRANNY WHITE PIKE,,BRENTWOOD,TN,37027,US,4/26/05,MA-20050426 0046490,,Active,MA-20050426 0046490,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504260046490,1.11E+12
7925128,303387,O.I.C. WOODLAWN/NATCHEZ CONDOMINIUMS,5631 GRANNY WHITE PIKE,,BRENTWOOD,TN,37027,US,4/26/05,MA-20050426 0046490,,Active,MA-20050426 0046490,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504260046490,1.11E+12
7597692,304369,O.I.C.FIFTH AVE TOWNHOMES,166 HICKS RD,,NASHVILLE,TN,37221,US,4/25/05,MA-20050426 0046463,70000,Active,MA-20050426 0046463,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504260046463,1.11E+12
7605663,304464,O.I.C.TOWNHOMES OF SHADOW GLEN,5250 VIRGINIA WY # 155,,BRENTWOOD,TN,37027,US,4/22/05,MA-20050425 0045905,143506,Active,MA-20050425 0045905,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504250045905,1.11E+12
7925027,304997,O.I.C. NEW COURT AT WOODLAWN,110 30TH AVE S,,NASHVILLE,TN,37212,US,4/22/05,MA-20050428 0047508,,Active,MA-20050428 0047508,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504280047508,1.11E+12
7925030,304998,O.I.C. NEW COURT AT WOODLAWN,110 30TH AVE S,,NASHVILLE,TN,37212,US,4/22/05,MA-20050428 0047508,,Active,MA-20050428 0047508,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504280047508,1.11E+12
7942564,303630,O.I.C. ACKLEN AT NATCHEZ TRACE TOWNHOMES,224 BRAMERTON CT,,FRANKLIN,TN,37069,US,4/22/05,MA-20050504 0049813,,Active,MA-20050504 0049813,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505040049813,1.11E+12
7942567,304928,O.I.C. ASHWOOD AT NATCHEZ TRACE TOWNHOMES,40 MIDDLETON ST,,NASHVILLE,TN,37210,US,4/22/05,MA-20050504 0049814,,Inactive,MA-20050504 0049814,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200505040049814,1.11E+12
7574665,304295,O.I.C. 213 TOWNHOMES,213 SCOTT AVE,,NASHVILLE,TN,37206,US,3/31/05,MA-20050411 0039691,0,Active,MA-20050411 0039691,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504110039691,1.11E+12
7651906,303355,O.I.C. 3100 & 3102 WEST END CIRCLE CONDOMINIUMS,6026 NOLENSVILLE RD,,NASHVILLE,TN,37211,US,3/30/05,MA-20050405 0037200,0,Active,MA-20050405 0037200,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200504050037200,1.11E+12
7532401,302193,O.I.C. 2207 TOWNHOMES,2207 C 10TH AV S,,NASHVILLE,TN,37204,US,2/8/05,MA-20050208 0014709,,Active,MA-20050208 0014709,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200502080014709,1.11E+12
7942529,302204,O.I.C. 3200 LONG BOULDEVARD TOWNHOMES,6901 LENOX VILLAGE DR STE 107,,NASHVILLE,TN,37211,US,1/27/05,MA-20050209 0015285,,Active,MA-20050209 0015285,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200502090015285,1.11E+12
8020177,420873,O.I.C. 513 HAMILTON AVENUE COMMONS,5716 SPRING HOUSE WAY,,BRENTWOOD,TN,37027,US,1/25/05,MA-20160126 0007488,,Active,MA-20160126 0007488,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201601260007488,1.11E+12
7694307,374365,"O.I.C. WESTVIEW CONDOMINIUMS ASSOCIATION, INC.",180 9TH AV N,,NASHVILLE,TN,37203,US,1/20/05,MA-20050121 0008174,,Active,MA-20050121 0008174,Master Deed,https://www.davidsonportal.com/gis/file.php?file=200501210008174,1.11E+12
